Time (s),X (m),Y (m),heading
1750496203.9847276,-22.748132840132683,-1.881201540403748,-2.5281184105547454
1750496204.084732,-22.78708607876334,-1.9085720177573127,-2.528536200258825
1750496204.2347229,-22.845521088061727,-1.9496943942586737,-2.5285913158801097
1750496204.3501606,-22.89007405576879,-1.9810092158701376,-2.528872760989
1750496204.4847825,-22.942129344276,-2.0175936123070772,-2.529138449623388
1750496204.6167827,-22.993339293318012,-2.053566528094382,-2.529441671297257
1750496204.7356293,-23.039676899476724,-2.0861124269074267,-2.52953991604461
1750496204.8167648,-23.071361138419608,-2.1083045838603467,-2.530101891985553
1750496204.9856544,-23.137457983478814,-2.154486217098223,-2.5321361216431635
1750496205.0856411,-23.175505545637957,-2.180218165614755,-2.541674604378346
1750496205.2167673,-23.220472829787845,-2.2101738916313054,-2.555862680904642
1750496205.3500714,-23.257044237207523,-2.2345757927316967,-2.5629580723313694
1750496205.485536,-23.283339450999318,-2.2528548215346955,-2.555092259510038
1750496205.616736,-23.298732173354733,-2.2630999039432718,-2.55533141439044
1750496205.6855867,-23.303252863121482,-2.2657237326782504,-2.562624003629017
1750496205.8167236,-23.30620049635991,-2.2671536806914667,-2.5813303491313535
1750496205.9855888,-23.305546315983,-2.2665780343818973,-2.610073781274767
1750496206.0856042,-23.306457952958294,-2.2672114331448565,-2.626117424603256
1750496206.2167041,-23.309956425946602,-2.269365587775387,-2.6387849218567956
1750496206.3500602,-23.320652318481233,-2.2754125168046815,-2.6517097999041908
1750496206.4855273,-23.34023604152451,-2.2860084928216073,-2.6596147439677553
1750496206.6166759,-23.368128765538113,-2.300629900789901,-2.6696112380656314
1750496206.685439,-23.385986733797598,-2.3098539448634186,-2.672747499976657
1750496206.8166487,-23.427738003773953,-2.3310403464334346,-2.6791145412984516
1750496206.9855394,-23.49106413582999,-2.362630994410803,-2.68478079763221
1750496207.0853868,-23.534090747591925,-2.3837081995063962,-2.6888969238406766
1750496207.216638,-23.59189015895122,-2.4115583395050733,-2.695906514481224
1750496207.3499553,-23.651203661752067,-2.440002514192063,-2.6995615757711935
1750496207.4853754,-23.709928659119587,-2.4679553311061606,-2.701413346058896
1750496207.616585,-23.765018592830792,-2.4939315168045084,-2.7033536708222887
1750496207.685521,-23.793903160769922,-2.507455438718941,-2.7046759235448303
1750496207.8166308,-23.848861703689312,-2.5331012337602816,-2.7067160012360794
1750496207.9853973,-23.921596714057284,-2.5668993580295414,-2.708512283566088
1750496208.085375,-23.965267869820256,-2.587027279038623,-2.710191438061923
1750496208.2165232,-24.02252948334699,-2.6133156522069574,-2.712388942622796
1750496208.3499177,-24.079755296786594,-2.6394456460265885,-2.7147218081351356
1750496208.4853477,-24.137272105590654,-2.6656810709638816,-2.7156275815219924
1750496208.6165586,-24.193390810669815,-2.6911047358781626,-2.7170963769041205
1750496208.6852393,-24.223085771032196,-2.704466741164021,-2.718491501865714
1750496208.816526,-24.280249764902265,-2.7302497144908924,-2.719477427398362
1750496208.9852996,-24.354227786883676,-2.763647005915466,-2.71879522328586
1750496209.0852253,-24.39754585729526,-2.7830158426798075,-2.7201114958022847
1750496209.2164814,-24.454290792037366,-2.808396544403541,-2.721523939258239
1750496209.3498702,-24.511923792717315,-2.834124200461869,-2.722700730218264
1750496209.4851944,-24.57068124432604,-2.8603011439384143,-2.723462579342833
1750496209.616516,-24.62808845018861,-2.885714433035423,-2.725192303799458
1750496209.6852438,-24.65814107898814,-2.899006028592161,-2.7259243178247754
1750496209.8164728,-24.71538947506226,-2.9243072524716003,-2.726632889231498
1750496209.9852428,-24.788864877386164,-2.9566135357662064,-2.728149733524091
1750496210.085238,-24.83218116309072,-2.9755791092828026,-2.729286416172005
1750496210.2164276,-24.889221211941738,-3.00052508315079,-2.7303043299422844
1750496210.34978,-24.947414468165046,-3.025968174227877,-2.730531860710079
1750496210.4851398,-25.00657804684245,-3.0517413801131386,-2.73120972811743
1750496210.6163654,-25.06395184388501,-3.0765358798601454,-2.733671621106238
1750496210.6851017,-25.093937089277357,-3.0895012317765693,-2.7345496630157466
1750496210.8164136,-25.151117277060482,-3.1142902347295007,-2.73435281753543
1750496210.9851127,-25.22471602701467,-3.1459012469009338,-2.736353656684717
1750496211.0850523,-25.268278637532045,-3.1645711507844236,-2.7376160355492853
1750496211.2164028,-25.325553253607854,-3.189025852366003,-2.7391933386683913
1750496211.3497705,-25.38360373067435,-3.2137801780616155,-2.7399640618718886
1750496211.4830217,-25.44160853141581,-3.2384131028819234,-2.7408708154186647
1750496211.6163511,-25.499689506561147,-3.263000422263174,-2.7418552933256226
1750496211.6850708,-25.52964228081437,-3.2757068432976704,-2.7417776994923853
1750496211.8163834,-25.58696970858734,-3.299965456694457,-2.7418076773753803
1750496211.9851263,-25.66094217535623,-3.3308629326001054,-2.7459260771441443
1750496212.0850987,-25.704843611787663,-3.349185169962165,-2.7476599702460005
1750496212.2163484,-25.762419554004037,-3.3730644474642286,-2.7500130798972244
1750496212.3496752,-25.821035519869607,-3.3972496743036347,-2.7521128772660557
1750496212.4849737,-25.880738756265213,-3.4219247821829355,-2.751977580911455
1750496212.6163514,-25.938847585166336,-3.445847097858891,-2.7519872663840323
1750496212.6849093,-25.96917079605462,-3.4582875319062936,-2.7522804506191716
1750496212.8163223,-26.027259867867933,-3.4820562089238045,-2.753314239302056
1750496212.9849942,-26.101602725005844,-3.5124871531912967,-2.7537861670013446
1750496213.0848494,-26.145445380458188,-3.5303793438528532,-2.754249802945941
1750496213.2162821,-26.203126082885213,-3.5539355110018023,-2.7543610113373838
1750496213.3496225,-26.26179394543852,-3.577846720569139,-2.7547402645371726
1750496213.484878,-26.321460693997803,-3.602113197356103,-2.755409730773119
1750496213.6162586,-26.37949991648219,-3.6257547033606277,-2.75519872898208
1750496213.6849096,-26.409811972148113,-3.6380415213866444,-2.7557149595859696
1750496213.8163056,-26.467707733260127,-3.6615283611581013,-2.7563839829320647
1750496213.984848,-26.54186111561608,-3.6915963130952125,-2.756868991367518
1750496214.0848606,-26.585790754496752,-3.7093537553302753,-2.7574830403164503
1750496214.216221,-26.643659755512406,-3.7326811017128767,-2.758683187155467
1750496214.349553,-26.702486177043323,-3.756376304690726,-2.7594613593404698
1750496214.4848256,-26.762320444959883,-3.7804348995580783,-2.7600257309368743
1750496214.6161883,-26.82035091285345,-3.8037007540887204,-2.7606958942560014
1750496214.734826,-26.872725935598908,-3.82466078531539,-2.761335635396531
1750496214.8161688,-26.90841372739938,-3.8389222902032247,-2.7618393864097954
1750496214.9847887,-26.98238522411873,-3.8684225431621253,-2.7628236792149816
1750496215.084718,-27.0260836939771,-3.885738159993075,-2.764213822336163
1750496215.2347949,-27.091771238894122,-3.911834479618006,-2.7646776121995438
1750496215.3495557,-27.142215479596896,-3.931794074166322,-2.7652688987300333
1750496215.4846418,-27.201826321695112,-3.955218529005165,-2.7672466582806727
1750496215.616182,-27.260052021829424,-3.977983829059215,-2.769488168743439
1750496215.682845,-27.289602604276368,-3.989485972726713,-2.7706797909393757
1750496215.8161323,-27.34879433793163,-4.012318297509938,-2.774347822487699
1750496215.9494758,-27.408107145542367,-4.035026922945263,-2.7779175048377875
1750496216.0827777,-27.467498079841082,-4.057560967095217,-2.781315532427449
1750496216.216126,-27.52693750425852,-4.07995827685786,-2.783882630566676
1750496216.3494465,-27.586271910385904,-4.102344951872439,-2.7838070066404628
1750496216.4827638,-27.645663013379234,-4.124559710678683,-2.784598063026164
1750496216.6161253,-27.70508224852466,-4.1467558313526895,-2.784943676246608
1750496216.735641,-27.75833726236274,-4.166636100286764,-2.784966862211939
1750496216.8356404,-27.802845000896287,-4.183197405018201,-2.785516957605308
1750496216.949415,-27.853607930041868,-4.20198346697277,-2.787034744392139
1750496217.082748,-27.91316863072623,-4.22399288887953,-2.7885189928383047
1750496217.2355983,-27.981445874847306,-4.249191267661405,-2.7892704314816195
1750496217.3493915,-28.032209547251025,-4.267858529849523,-2.7898550329797924
1750496217.482713,-28.09171700570447,-4.289644458951933,-2.791059057062123
1750496217.6160634,-28.1511856858073,-4.311467517131582,-2.790975740358357
1750496217.7356157,-28.204488736469504,-4.331116926105621,-2.789583987546835
1750496217.8356001,-28.249071583724206,-4.347347502166915,-2.7908697801360263
1750496217.9494088,-28.299665280722564,-4.365889260434074,-2.790997128655984
1750496218.0827165,-28.358828638927683,-4.387490224486514,-2.7916913557439575
1750496218.2355592,-28.426556727747727,-4.412300961381438,-2.7910849165122062
1750496218.3493538,-28.47704953263662,-4.430697532527125,-2.791664287350896
1750496218.4827044,-28.536293886028254,-4.452330635333066,-2.791770224189968
1750496218.6160464,-28.595737313310305,-4.474026527891686,-2.7918148565200265
1750496218.7354555,-28.649007005285128,-4.493372083377304,-2.7928695507350088
1750496218.8354385,-28.69365716671426,-4.5094975162441715,-2.794608582959405
1750496218.9493074,-28.744433937520235,-4.52791634441149,-2.7950825719722667
1750496219.0826228,-28.803978834682738,-4.549280620139325,-2.7974013421979307
1750496219.2354453,-28.872286912577554,-4.5738689545940145,-2.7977118546583015
1750496219.3492665,-28.923442752037484,-4.59221206034695,-2.797906936536184
1750496219.4825938,-28.983568033258507,-4.613745848613839,-2.7980432565827535
1750496219.6159115,-29.043688896719303,-4.635275047254078,-2.7979918716211936
1750496219.735379,-29.097396385262744,-4.654680639669331,-2.79602425665777
1750496219.8353922,-29.14215967355433,-4.670666508408131,-2.79694979372168
1750496219.9492433,-29.193003253904397,-4.688872896737289,-2.797688917208329
1750496220.0825746,-29.252435745465394,-4.710082928639683,-2.7990425080043257
1750496220.2353866,-29.320566099272924,-4.7343452173595955,-2.8002588084870377
